Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
15,Metals,1572,Iron and steel,157211,Large Flat-Rolled Iron,18549601
15,Metals,1572,Iron and steel,157212,Large Coated Flat-Rolled Iron,18521599
15,Metals,1572,Iron and steel,157213,Hot-Rolled Iron Bars,1797512
15,Metals,1572,Iron and steel,157214,Raw Iron Bars,9367119
15,Metals,1572,Iron and steel,157215,Other Iron Bars,694534
15,Metals,1572,Iron and steel,157216,Iron Blocks,69825017
15,Metals,1572,Iron and steel,157217,Iron Wire,130126495
15,Metals,1572,Iron and steel,157218,Stainless Steel Ingots,5739
15,Metals,1572,Iron and steel,157219,Large Flat-Rolled Stainless Steel,427215485
15,Metals,1572,Iron and steel,157220,Flat-Rolled Stainless Steel,30748031
15,Metals,1572,Iron and steel,157221,Hot-Rolled Stainless Steel Bars,13333235
15,Metals,1572,Iron and steel,157222,Other Stainless Steel Bars,15737825
15,Metals,1572,Iron and steel,157223,Stainless Steel Wire,22707275
15,Metals,1572,Iron and steel,157224,Steel Ingots,225699
15,Metals,1572,Iron and steel,157225,Flat Flat-Rolled Steel,648741608
15,Metals,1572,Iron and steel,157226,Flat-Rolled Iron,14629337
15,Metals,1572,Iron and steel,157227,Steel Bars,208533788
15,Metals,1572,Iron and steel,157228,Other Steel Bars,560524340
15,Metals,1572,Iron and steel,157229,Steel Wire,32606247
15,Metals,1573,Iron or steel articles,157301,Iron Sheet Piling,16551730
15,Metals,1573,Iron or steel articles,157302,Iron Railway Products,13690018
15,Metals,1573,Iron or steel articles,157303,Cast Iron Pipes,43749827
15,Metals,1573,Iron or steel articles,157304,Iron Pipes,546359252
15,Metals,1573,Iron or steel articles,157305,Other Large Iron Pipes,57494001
15,Metals,1573,Iron or steel articles,157306,Other Small Iron Pipes,318386406
15,Metals,1573,Iron or steel articles,157307,Iron Pipe Fittings,418829708
15,Metals,1573,Iron or steel articles,157308,Iron Structures,1158430324
15,Metals,1573,Iron or steel articles,157309,Large Iron Containers,30314832
15,Metals,1573,Iron or steel articles,157310,Small Iron Containers,87762676
15,Metals,1573,Iron or steel articles,157311,Iron Gas Containers,53266653
15,Metals,1573,Iron or steel articles,157312,Stranded Iron Wire,157555205
15,Metals,1573,Iron or steel articles,157313,Barbed Wire,6168282
15,Metals,1573,Iron or steel articles,157314,Iron Cloth,106267548
15,Metals,1573,Iron or steel articles,157315,Iron Chains,145311300
15,Metals,1573,Iron or steel articles,157316,Iron Anchors,7177189
15,Metals,1573,Iron or steel articles,157317,Iron Nails,134104069
15,Metals,1573,Iron or steel articles,157318,Iron Fasteners,543031876
15,Metals,1573,Iron or steel articles,157319,Iron Sewing Needles,9518399
15,Metals,1573,Iron or steel articles,157320,Iron Springs,48179391
15,Metals,1573,Iron or steel articles,157321,Iron Stovetops,438263810
15,Metals,1573,Iron or steel articles,157322,Iron Radiators,11656134
15,Metals,1573,Iron or steel articles,157323,Iron Housewares,723218703
15,Metals,1573,Iron or steel articles,157324,Iron Toiletry,174925619
15,Metals,1573,Iron or steel articles,157325,Other Cast Iron Products,68343989
15,Metals,1573,Iron or steel articles,157326,Other Iron Products,824051863
15,Metals,1574,Copper and articles thereof,157401,Precipitated Copper,6931579
15,Metals,1574,Copper and articles thereof,157403,Refined Copper,281765746
15,Metals,1574,Copper and articles thereof,157404,Scrap Copper,139145
15,Metals,1574,Copper and articles thereof,157405,Copper Alloys,240094
15,Metals,1574,Copper and articles thereof,157406,Copper Powder,3630999
15,Metals,1574,Copper and articles thereof,157407,Copper Bars,5778899
15,Metals,1574,Copper and articles thereof,157408,Copper Wire,29755388
15,Metals,1574,Copper and articles thereof,157409,Copper Plating,29315077
15,Metals,1574,Copper and articles thereof,157410,Copper Foil,81507563
15,Metals,1574,Copper and articles thereof,157411,Copper Pipes,118073324
15,Metals,1574,Copper and articles thereof,157412,Copper Pipe Fittings,98940368
15,Metals,1574,Copper and articles thereof,157413,Stranded Copper Wire,6853077
15,Metals,1574,Copper and articles thereof,157415,Copper Fasteners,11218461
15,Metals,1574,Copper and articles thereof,157418,Copper Housewares,30026918
15,Metals,1574,Copper and articles thereof,157419,Other Copper Products,23459398
15,Metals,1575,Nickel and articles thereof,157502,Raw Nickel,10313154
15,Metals,1575,Nickel and articles thereof,157503,Scrap Nickel,467774
15,Metals,1575,Nickel and articles thereof,157504,Nickel Powder,8453414
15,Metals,1575,Nickel and articles thereof,157505,Nickel Bars,4696020
15,Metals,1575,Nickel and articles thereof,157506,Nickel Sheets,2563172
15,Metals,1575,Nickel and articles thereof,157507,Nickel Pipes,3286263
15,Metals,1575,Nickel and articles thereof,157508,Other Nickel Products,2172258
15,Metals,1576,Aluminium and articles thereof,157601,Raw Aluminium,91537602
15,Metals,1576,Aluminium and articles thereof,157602,Scrap Aluminium,125299
15,Metals,1576,Aluminium and articles thereof,157603,Aluminium Powder,3674171
15,Metals,1576,Aluminium and articles thereof,157604,Aluminium Bars,237151232
15,Metals,1576,Aluminium and articles thereof,157605,Aluminium Wire,8823808
15,Metals,1576,Aluminium and articles thereof,157606,Aluminium Plating,557725320
15,Metals,1576,Aluminium and articles thereof,157607,Aluminium Foil,331074680
15,Metals,1576,Aluminium and articles thereof,157608,Aluminium Pipes,35418633
15,Metals,1576,Aluminium and articles thereof,157609,Aluminium Pipe Fittings,22990827
15,Metals,1576,Aluminium and articles thereof,157610,Aluminium Structures,352701093
15,Metals,1576,Aluminium and articles thereof,157611,Large Aluminium Containers,836449
15,Metals,1576,Aluminium and articles thereof,157612,Aluminium Cans,20476294
15,Metals,1576,Aluminium and articles thereof,157613,Aluminium Gas Containers,3971411
15,Metals,1576,Aluminium and articles thereof,157614,Stranded Aluminium Wire,58965277
15,Metals,1576,Aluminium and articles thereof,157615,Aluminium Housewares,235904055
15,Metals,1576,Aluminium and articles thereof,157616,Other Aluminium Products,301234071
15,Metals,1578,Lead and articles thereof,157801,Raw Lead,382595
15,Metals,1578,Lead and articles thereof,157804,Lead Sheets,3652694
15,Metals,1578,Lead and articles thereof,157806,Other Lead Products,4636915
15,Metals,1579,Zinc and articles thereof,157901,Raw Zinc,6878737
15,Metals,1579,Zinc and articles thereof,157903,Zinc Powder,147868
15,Metals,1579,Zinc and articles thereof,157904,Zinc Bars,2335822
15,Metals,1579,Zinc and articles thereof,157905,Zinc Sheets,1203105
15,Metals,1579,Zinc and articles thereof,157907,Other Zinc Products,21880582
15,Metals,1580,Tin; articles thereof,158001,Raw Tin,229811
15,Metals,1580,Tin; articles thereof,158003,Tin Bars,553704
15,Metals,1580,Tin; articles thereof,158007,Other Tin Products,2496894
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158101,Tungsten,16650326
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158102,Molybdenum,14887360
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158103,Tantalum,17269634
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158104,Magnesium,92697665
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158105,Cobalt,33830637
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158106,Bismuth,7459927
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158107,Cadmium,132181
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158108,Titanium,29912318
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158109,Zirconium,416105
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158110,Antimony,198700
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158111,Manganese,73801048
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158112,Other Metals,16260763
15,Metals,1581,"Metals; n.e.s., cermets and articles thereof",158113,Cermets,3663200
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158201,Garden Tools,75991624
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158202,Hand Saws,112274424
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158203,Hand Tools,70440456
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158204,Wrenches,82288653
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158205,Other Hand Tools,249792187
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158206,Tool Sets,56771448
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158207,Interchangeable Tool Parts,351541017
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158208,Cutting Blades,31996040
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158209,Tool Plates,46488895
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158210,Cooking Hand Tools,12326001
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158211,Knives,110613010
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158212,Razor Blades,45806199
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158213,Scissors,53082166
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158214,Other Cutlery,60725602
15,Metals,1582,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",158215,Cutlery Sets,203469121
15,Metals,1583,Metal; miscellaneous products of base metal,158301,Padlocks,394802845
15,Metals,1583,Metal; miscellaneous products of base metal,158302,Metal Mountings,1027317984
15,Metals,1583,Metal; miscellaneous products of base metal,158303,Safes,31918492
15,Metals,1583,Metal; miscellaneous products of base metal,158304,Filing Cabinets,14344426
15,Metals,1583,Metal; miscellaneous products of base metal,158305,Metal Office Supplies,41033222
15,Metals,1583,Metal; miscellaneous products of base metal,158306,Bells and Other Metal Ornaments,159064984
15,Metals,1583,Metal; miscellaneous products of base metal,158307,Flexible Metal Tubing,26451082
15,Metals,1583,Metal; miscellaneous products of base metal,158308,Other Metal Fasteners,83001047
15,Metals,1583,Metal; miscellaneous products of base metal,158309,Metal Stoppers,49396719
15,Metals,1583,Metal; miscellaneous products of base metal,158310,Metal Signs,30906269
15,Metals,1583,Metal; miscellaneous products of base metal,158311,Coated Metal Soldering Products,56195361
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168401,Nuclear Reactors,16433306
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168402,Steam Boilers,180288418
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168403,Central Heating Boilers,14590855
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168404,Boiler Plants,46659542
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168405,Water and Gas Generators,11343251
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168406,Steam Turbines,46950396
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168407,Spark-Ignition Engines,267275831
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168408,Combustion Engines,137554891
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168409,Engine Parts,476732723
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168410,Hydraulic Turbines,25786979
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168411,Gas Turbines,383748258
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168412,Other Engines,200772764
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168413,Liquid Pumps,707571559
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168414,Air Pumps,1287096972
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168415,Air Conditioners,1106414091
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168416,Liquid Fuel Furnaces,15675370
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168417,Industrial Furnaces,124984323
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168418,Refrigerators,790829649
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168419,Other Heating Machinery,478346861
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168420,Rolling Machines,8861495
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168421,Centrifuges,651451879
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168422,Washing and Bottling Machines,202618667
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168423,Scales,130710690
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168424,Liquid Dispersing Machines,356373604
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168425,Pulley Systems,191145641
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168426,Cranes,408862688
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168427,Fork-Lifts,233031997
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168428,Lifting Machinery,408821256
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168429,Large Construction Vehicles,387268453
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168430,Other Construction Vehicles,154478150
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168431,Excavation Machinery,780605690
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168432,Soil Preparation Machinery,96282308
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168433,Harvesting Machinery,219560624
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168434,Dairy Machinery,6783346
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168435,Fruit Pressing Machinery,2966462
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168436,Other Agricultural Machinery,59698607
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168437,Mill Machinery,39893787
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168438,Industrial Food Preperation Machinery,112989481
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168439,Papermaking Machines,58478608
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168440,Book-binding Machines,3364157
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168441,Other Paper Machinery,106965673
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168442,Print Production Machinery,17342906
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168443,Industrial Printers,1690873886
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168444,Artificial Textile Machinery,43528071
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168445,Textile Fiber Machinery,52621709
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168446,Looms,46505563
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168447,Knitting Machines,90316222
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168448,Knitting Machine Accessories,62694411
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168449,Felt Machinery,8228412
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168450,Household Washing Machines,321276683
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168451,Textile Processing Machines,95291194
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168452,Sewing Machines,157794906
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168453,Leather Machinery,32723102
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168454,Casting Machines,47296727
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168455,Metal-Rolling Mills,77155523
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168456,Non-Mechanical Removal Machinery,85170818
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168457,Metalworking Transfer Machines,13511466
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168458,Metal Lathes,47004946
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168459,Drilling Machines,33697843
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168460,Metal Finishing Machines,26965795
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168461,Metalworking Machines,26440423
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168462,Forging Machines,98310316
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168463,Other Non-Metal Removal Machinery,32880471
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168464,Stone Working Machines,54020828
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168465,Woodworking machines,134014376
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168466,Metalworking Machine Parts,119138897
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168467,Motor-working Tools,925731703
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168468,Soldering and Welding Machinery,18671325
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168470,Calculators,159055503
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168471,Computers,14173475840
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168472,Other Office Machines,140833115
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168473,Office Machine Parts,3780477395
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168474,Stone Processing Machines,248880706
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168475,Glass Working Machines,23510016
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168476,Vending Machines,23115101
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168477,Rubberworking Machinery,430243869
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168478,Tobacco Processing Machines,1552355
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168479,Machinery Having Individual Functions,546053398
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168480,Metal Molds,432210853
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168481,Valves,1533615468
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168482,Ball Bearings,503228755
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168483,Transmissions,661494358
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168484,Gaskets,43584580
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",212771568
16,Machines,1684,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",168487,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",111416910
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168501,Electric Motors,1042621959
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168502,Electric Generating Sets,334656140
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168503,Electric Motor Parts,423370124
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168504,Electrical Transformers,2657631322
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168505,Electromagnets,285456514
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168506,Batteries,216152560
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168507,Electric Batteries,1275142465
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168508,Vacuum Cleaners,442083513
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168509,Other Domestic Electric Housewares,502073505
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168510,Hair Trimmers,119386606
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168511,Electrical Ignitions,196660043
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168512,Electrical Lighting and Signalling Equipment,410595130
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168513,Portable Lighting,242630074
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168514,Electric Furnaces,56949752
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168515,Electric Soldering Equipment,149191917
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168516,Electric Heaters,1781797241
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168517,Telephones,28974708722
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168518,Microphones and Headphones,1688061591
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168519,Sound Recording Equipment,107421145
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168521,Video Recording Equipment,495226171
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168522,Audio and Video Recording Accessories,103808377
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168523,Blank Audio Media,449924333
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168525,Broadcasting Equipment,1036870999
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168526,Navigation Equipment,217281905
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168527,Radio Receivers,388210283
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168528,Video Displays,2826413442
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168529,Broadcasting Accessories,1340257004
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168530,Traffic Signals,15516946
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168531,Audio Alarms,326684187
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168532,Electrical Capacitors,388859350
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168533,Electrical Resistors,133023427
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168534,Printed Circuit Boards,1350795915
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168535,High-voltage Protection Equipment,60991995
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168536,Low-voltage Protection Equipment,1597048624
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168537,Electrical Control Boards,817109753
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168538,Electrical Power Accessories,361876614
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168539,Electric Filament,1021600215
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168540,Cathode Tubes,15420173
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168541,Semiconductor Devices,2663786562
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168542,Integrated Circuits,7404018717
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168543,Other Electrical Machinery,1184681933
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168544,Insulated Wire,2146613248
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168545,Carbon-based Electronics,304972713
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168546,Electrical Insulators,46105959
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168547,Metal Insulating Fittings,52376243
16,Machines,1685,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",168548,Electrical Parts,124867716
